10000
10000
9832
9664
9527,7
9391,4
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9318,6
9618,6
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9301,4
9511,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9289,4
9379,4
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9284,2
9464,2
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9273,9
9303,9
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9272,2
9302,2
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9270,4
9300,4
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9268,7
9298,7
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9267
9327
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
9263,6
