10088,5
10085,3
10063,5
9956,2
9834,2
9725,1
9667,7
9596,1
9567,1
9447,2
9350,4
9217,5
9182,2
9167,9
9062,0
9009,6
8867,7
9068,0
9081,6
9124,8
8955,5
8832,0
8835,9
8839,7
8878,2
8873,6
8894,9
8907,4
8919,6
8979,7
8969,2
8737,2
8589,8
8609,0
8706,9
8934,2
8835,6
8902,8
8988,3
9096,3
9379,6
9554,1
9740,7
9733,1
9635,1
9542,1
9454,3
9356,3
9248,1
9144,9
9077,5
9081,3
9085,2
9097,7
9123,2
9101,3
9083,5
9104,5
9104,0
9112,2
9116,0
9115,5
9123,7
9136,2
9131,4
9130,9
9139,1
9142,9
9142,4
9150,5
9163,1
9158,3
9157,8
9165,9
9169,8
9238,2
9295,4
9179,0
8982,9
8917,2
8953,5
8978,7
9004,6
9018,8
9010,1
9054,8
9085,0
9093,8
9114,9
9131,0
9144,9
9240,5
9328,5
9317,1
9328,8
9406,6
9388,6
9379,4
9381,7
9410,7
9462,6
9434,3
9465,6
9457,7
9452,2
9522,1
9511,1
9507,1
9518,7
9607,7
9805,5
9882,5
9974,8
10023,6
9994,5
10003,8
9884,2
9702,0
9681,1
9684,9
9706,1
9679,7
9700,7
9717,6
9708,5
9708
9711,8
9733,0
9706,5
9727,6
9744,5
9735,4
9734,9
9738,7
9759,8
9733,4
9754,5
9784,3
9771
9783,6
9757,2
9782,6
9769,2
9777,3
9789,8
9798,0
9784,5
9797,0
9809,5
9796,0
9804,2
9816,6
9824,8
9807,1
9832,5
9832,1
9818,6
9835,3
9839,2
9856,0
9833,9
9859,4
9858,9
9841,1
9866,5
9874,7
9904,6
9852,3
9860,4
9890,1
9863,7
9893,4
9901,6
9909,8
9874,7
9917,4
9917
9890,6
9920,3
9928,5
9936,7
9901,6
9944,3
9943,9
9917,4
9947,1
9955,3
9963,6
9928,5
9971,2
9970,8
9944,3
9969,7
9977,9
10003,4
9994,4
9981,0
9993,5
9975,7
9996,7
10013,6
10013,2
9991,1
10020,8
10020,4
10002,6
10023,6
10040,5
10040,0
10017,9
10047,7
10047,2
10029,4
10050,5
10067,3
10066,9
10044,8
10074,6
10074,1
10056,3
10086,0
10089,9
10067,8
10110,6
10101,5
10079,4
10091,8
10117,3
10116,9
10103,4
10107,2
10137
10110,6
10114,4
10148,5
10139,4
10147,6
10121,2
10159,6
10141,8
10149,9
10162,4
10170,6
10174,5
10148,1
10186,4
10168,7
10176,8
10189,3
10197,5
10205,7
10183,6
10209,1
10195,6
10199,4
10216,2
10224,4
10237,0
10210,6
10218,7
10231,1
10243,6
10234,5
10238,3
10259,5
10250,4
10241,2
10253,7
10274,8
10261,4
10265,2
10286,4
10277,3
10268,1
10280,5
10301,7
10288,3
10292,1
10330,6
10312,9
10269,2
10307,4
10315,6
10315,1
10305,9
10318,3
10313,4
10330,1
10308,0
10328,9
10328,4
10327,8
10327,1
10348,2
10321,6
10364,2
10337,7
10363,0
10336,5
10374,8
10352,6
10377,9
10355,7
10389,6
10367,4
10392,8
10366,2
9932,1
10327,4
10369,7
10386,3
10411,6
10393,7
10419,1
10396,8
10430,8
10408,6
10433,9
10411,7
10445,7
10423,5
10444,5
10435,2
10456,3
10438,4
10463,7
10441,5
10475,4
10448,9
10482,9
10456,4
10477,3
10472,4
10484,7
10401,8
9971,7
